Car_id,Date,Customer Name,Gender,Annual Income,Price ($)
16447,08-02-2023,Austin,Male,1250000,13000
16448,08-02-2023,Steven,Male,1000000,32000
16449,08-02-2023,Aden,Male,1365000,43500
16450,08-02-2023,Adonis,Male,411000,12000
16451,08-03-2023,Killian,Male,6125000,19501
16452,08-03-2023,Ilona,Male,13500,12001
16453,08-03-2023,Steven,Male,700000,26000
16454,08-03-2023,Theo,Male,1600000,21000
16455,08-03-2023,Eva,Female,13500,15000
16456,08-03-2023,Evangeline,Female,1740000,12000
16457,08-03-2023,Lipa,Male,507000,22000
16458,08-03-2023,Lorenzo,Male,2116000,57600
16459,08-03-2023,Tyler,Male,577000,27000
16460,08-03-2023,Tzvi,Male,655000,17001
16461,08-04-2023,Marie,Male,1700000,29001
16462,08-04-2023,Lisa,Male,2100000,42001
16463,08-04-2023,Damien,Male,13500,19001
16464,08-04-2023,Victor,Male,13500,14001
16465,08-04-2023,Maelle Anne,Male,5100000,24001
16466,08-04-2023,Guillaume,Male,750000,44001
16467,08-04-2023,Louis,Male,13500,31001
16468,08-04-2023,Magdalena,Male,1765000,46501
16469,08-04-2023,Theodore,Male,756000,18000
16470,08-04-2023,Thomas,Male,1050000,19000
16471,08-04-2023,Timothy,Male,901000,14000
16472,08-04-2023,Tristan,Female,702000,19000
16473,08-04-2023,Tyler,Male,1150000,69000
16474,08-04-2023,Tzvi,Male,515000,26000
16475,08-04-2023,Usher,Male,875000,23000
16476,08-04-2023,Victor,Male,13500,24000
16477,08-04-2023,Reagan,Male,597000,17000
16478,08-04-2023,Evelyn,Female,950000,62000
16479,08-04-2023,Everly,Female,1360000,43000
16480,08-04-2023,Evie,Male,1100000,19000
16481,08-04-2023,Iris,Male,647000,15000
16482,08-04-2023,Faigy,Female,13500,18000
16483,08-04-2023,Isabel,Male,636500,45500
16484,08-04-2023,Fiona,Male,13500,62000
16485,08-04-2023,Benjamin,Female,1390000,22000
16486,08-04-2023,Benson,Male,1725000,69500
16487,08-04-2023,Mateo,Male,1911000,35100
16488,08-04-2023,Brian,Male,13500,12000
16489,08-04-2023,Matthew,Male,13500,12000
16490,08-04-2023,Caleb,Female,780000,15000
16491,08-04-2023,Calvin,Female,13500,28000
16492,08-04-2023,Carson,Female,670000,41000
16493,08-04-2023,Vincenzo,Female,1082000,18201
16494,08-04-2023,Aiden,Male,1300000,49000
16495,08-04-2023,Alan,Male,1630000,12001
16496,08-04-2023,Albert,Male,13500,15001
16497,08-04-2023,Alberto,Male,625000,18001
16498,08-04-2023,Aldo,Female,610000,27001
16499,08-04-2023,Alejandro,Male,2430000,25001
16500,08-04-2023,Alex,Male,490000,26001
16501,08-05-2023,Florine,Male,1101000,22101
16502,08-05-2023,Vincent,Male,1150000,12000
16503,08-05-2023,Fradel,Male,1090000,32000
16504,08-05-2023,Charles,Male,650000,27000
16505,08-05-2023,Alexander,Male,955000,69001
16506,08-06-2023,Emma,Male,1101000,26101
16507,08-06-2023,Antoine,Female,415000,27001
16508,08-06-2023,Alexis,Male,1330000,44001
16509,08-06-2023,Vincenzo,Male,1750000,16000
16510,08-06-2023,Wesley,Male,1940000,24000
16511,08-06-2023,Paris,Male,1670000,82000
16512,08-06-2023,Frady,Male,1700000,43000
16513,08-06-2023,Fraidy,Male,1355000,12500
16514,08-06-2023,Frances,Male,1880000,24000
16515,08-06-2023,Christian,Male,600000,49000
16516,08-06-2023,Christopher,Male,1505000,26500
16517,08-06-2023,Cody,Male,13500,43000
16518,08-06-2023,Alexis,Male,380000,14001
16519,08-06-2023,Allen,Male,13500,36001
16520,08-06-2023,Alvin,Male,601000,82001
16521,08-07-2023,Lolanne,Male,651000,19001
16522,08-07-2023,William,Male,1340000,31000
16523,08-07-2023,Francesca,Male,1545000,27500
16524,08-07-2023,Connor,Male,850000,46000
16525,08-07-2023,Amir,Male,450000,24001
16526,08-08-2023,Alexander,Male,810000,24000
16527,08-08-2023,Lola,Male,460000,45001
16528,08-08-2023,Victorie,Male,363500,20501
16529,08-08-2023,Anne,Female,648000,19001
16530,08-08-2023,Ophelie,Female,730000,14001
16531,08-08-2023,Clara,Female,13500,12001
16532,08-08-2023,Allen,Male,585000,12000
16533,08-08-2023,Robin,Male,13500,22001
16534,08-08-2023,Ryan,Male,1690000,33001
16535,08-08-2023,Steven,Male,413000,15001
16536,08-08-2023,Winston,Male,13500,16000
16537,08-08-2023,Wolf,Male,1388000,62800
16538,08-08-2023,Wyatt,Male,570000,36000
16539,08-08-2023,Xavier,Male,1150000,16000
16540,08-08-2023,Stella,Male,13500,41000
16541,08-08-2023,Yahya,Male,1220000,14000
16542,08-08-2023,Yakov,Male,13500,31000
16543,08-08-2023,Stephanie,Male,600000,45000
16544,08-08-2023,Yehoshua,Male,1001000,16100
16545,08-08-2023,Yehuda,Male,860000,18000
16546,08-08-2023,Frimet,Male,1955000,27500
16547,08-08-2023,Isabelle,Male,930000,21000
16548,08-08-2023,Gabriella,Male,440000,46000
16549,08-08-2023,Queenie,Male,490000,27000
16550,08-08-2023,Gemma,Male,1070000,25000
16551,08-08-2023,Genevieve,Female,1000000,12000
16552,08-08-2023,Leila,Male,650000,61000
16553,08-08-2023,Gia,Male,745000,75000
16554,08-08-2023,Gianna,Male,1400000,60000
16555,08-08-2023,Giovanna,Female,1000000,38000
16556,08-08-2023,Daniel,Male,292000,14000
16557,08-08-2023,Mayer,Male,13500,45000
16558,08-08-2023,Darren,Male,956000,16000
16559,08-08-2023,David,Female,961000,45000
16560,08-08-2023,Meilech,Male,13500,34000
16561,08-08-2023,Devin,Male,1683000,53300
16562,08-08-2023,Dylan,Male,13500,37001
16563,08-08-2023,Eason,Male,574000,45001
16564,08-08-2023,Meir,Male,685000,26000
16565,08-08-2023,Menashe,Male,1210000,43000
16566,08-08-2023,William,Male,13500,21001
16567,08-08-2023,Andre,Female,407000,14001
16568,08-08-2023,Andres,Male,1500000,25001
16569,08-08-2023,Andrew,Male,1030000,46001
16570,08-08-2023,Andy,Male,555000,39001
16571,08-08-2023,Angel,Male,5700000,16001
16572,08-08-2023,Angelo,Male,13500,15001
16573,08-08-2023,Anthony,Male,2300000,62001
16574,08-08-2023,Antonio,Female,13500,11001
16575,08-08-2023,Ariel,Male,515000,20001
16576,08-09-2023,Mathiew,Male,540000,39001
16577,08-09-2023,Janelle,Male,477500,25501
16578,08-09-2023,Daniel,Female,1525000,21500
16579,08-09-2023,Baptiste,Male,13500,12001
16580,08-09-2023,Tom,Male,2000000,14001
16581,08-09-2023,Yidel,Male,1218000,22800
16582,08-09-2023,Yisrael,Male,850000,21000
16583,08-09-2023,Yisroel,Male,905000,22000
16584,08-09-2023,Yitzchak,Male,955500,19500
16585,08-09-2023,Yitzchok,Male,1210000,31000
16586,08-09-2023,Giselle,Male,1400000,17000
16587,08-09-2023,Ariel,Male,1055000,25500
16588,08-09-2023,Giuliana,Male,13500,26000
16589,08-09-2023,Golda,Male,325000,20000
16590,08-09-2023,Goldie,Male,1400000,9000
16591,08-09-2023,Elijah,Male,730000,27000
16592,08-09-2023,Elvis,Male,13500,45000
16593,08-09-2023,Eric,Male,831000,39000
16594,08-09-2023,Ethan,Male,930000,19000
16595,08-09-2023,Moishe,Male,575000,22000
16596,08-09-2023,Armando,Male,2695000,21501
16597,08-09-2023,Armani,Male,2870000,29001
16598,08-09-2023,Xavier,Male,1070000,33001
16599,08-09-2023,Austin,Male,805000,31001
16600,08-09-2023,Avery,Male,13500,20001
16601,08-11-2023,Lise,Female,385000,27001
16602,08-11-2023,Karim,Male,1165000,41501
16603,08-11-2023,Loup,Male,1470000,31001
16604,08-11-2023,Yoel,Male,345000,61000
16605,08-11-2023,Yosef,Male,1005500,26550
16606,08-11-2023,Yossi,Female,13500,26000
16607,08-11-2023,Camilla,Male,1285000,35500
16608,08-11-2023,Carmen,Male,1635000,12501
16609,08-11-2023,Hadassah,Male,1652000,45200
16610,08-11-2023,Farhan,Male,1111000,19100
16611,08-11-2023,Moses,Male,13500,18001
16612,08-11-2023,Gabriel,Male,822500,42500
16613,08-11-2023,Axel,Male,370000,17001
16614,08-11-2023,Ayden,Male,360000,57001
16615,08-11-2023,Benjamin,Male,310000,25001
16616,08-12-2023,Mathis,Male,13500,12001
16617,08-12-2023,Leo,Female,650000,25001
16618,08-12-2023,King,Male,13500,22000
16619,08-12-2023,Kyle,Female,350000,19000
16620,08-12-2023,Liam,Female,780000,16000
16621,08-12-2023,Lucas,Male,418000,34000
16622,08-12-2023,Lucie,Male,613000,17001
16623,08-12-2023,Yousef,Male,442000,21000
16624,08-12-2023,Youssef,Male,742000,39000
16625,08-12-2023,Yaretzi,Male,13500,18000
16626,08-12-2023,Zachary,Female,685000,16000
16627,08-12-2023,Zev,Male,585500,71500
16628,08-12-2023,Himelin,Male,13500,54000
16629,08-12-2023,Robin,Female,690000,29000
16630,08-12-2023,Hadley,Male,1131000,19100
16631,08-12-2023,Hailey,Male,1607500,20750
16632,08-12-2023,Rafael,Male,830000,39001
16633,08-12-2023,Hanna,Male,310000,22000
16634,08-12-2023,Raymond,Male,900000,21001
16635,08-12-2023,Harlow,Male,1720000,69000
16636,08-12-2023,Harper,Male,983000,27000
16637,08-12-2023,Gavin,Male,1400000,22000
16638,08-12-2023,George,Male,336000,19000
16639,08-12-2023,Harrison,Male,800000,25000
16640,08-12-2023,Hayden,Male,13500,29000
16641,08-12-2023,Henry,Male,1224000,13400
16642,08-12-2023,Ian,Male,1020000,46000
16643,08-12-2023,Nathaniel,Male,640000,16001
16644,08-12-2023,Yehuda,Male,880000,53001
16645,08-12-2023,Johan,Female,13500,45000
16646,08-12-2023,John,Male,385500,12500
16647,08-12-2023,Yidel,Female,1190000,21001
16648,08-12-2023,Jonah,Male,868000,43000
16649,08-12-2023,Jonas,Male,590000,36000
16650,08-12-2023,Zev,Female,13500,18000
16651,13-08-2023,Avery,Male,1800000,41000
16652,13-08-2023,Chrystale,Male,541000,18001
16653,13-08-2023,Theo,Female,1005000,18501
16654,13-08-2023,Quentin,Male,13500,19001
16655,13-08-2023,Alexandre,Male,1835000,19501
16656,13-08-2023,Sienna,Male,913000,25000
16657,13-08-2023,Skyler,Male,2510000,27000
16658,13-08-2023,Lucas,Male,726000,33001
16659,13-08-2023,Leo,Male,744000,29001
16660,13-08-2023,Martin,Male,650000,22001
16661,13-08-2023,Yoann,Male,1230000,24000
16662,13-08-2023,Martin,Male,1020000,22000
16663,13-08-2023,Abigail,Male,1700000,27000
16664,13-08-2023,Adeline,Male,915000,24000
16665,13-08-2023,Valentin,Female,1100000,54000
16666,13-08-2023,Leo,Male,961000,26000
16667,13-08-2023,Laurine,Male,13500,42000
16668,13-08-2023,Tatiana-Eva,Male,1001000,43100
16669,13-08-2023,Amelie,Male,1902000,23200
16670,13-08-2023,Noah,Male,876000,28000
16671,13-08-2023,Hazel,Male,330000,24000
16672,13-08-2023,Shaindel,Male,950000,21000
16673,13-08-2023,Helena,Female,1926000,12600
16674,13-08-2023,Luke,Male,660000,17000
16675,13-08-2023,Henny,Male,700000,33000
16676,13-08-2023,Hinda,Female,13500,12000
16677,13-08-2023,Hindy,Male,13500,18000
16678,13-08-2023,Martin,Female,825000,16000
16679,13-08-2023,Isabel,Male,610000,22000
16680,13-08-2023,Isabella,Male,960000,12000
16681,13-08-2023,Nicholas,Male,510000,69001
16682,13-08-2023,Ishaan,Male,930000,22000
16683,13-08-2023,Ivan,Male,1090000,21000
16684,13-08-2023,Jack,Male,947500,24500
16685,13-08-2023,Jackson,Male,836000,20000
16686,13-08-2023,Jacky,Male,1417250,38720
16687,13-08-2023,Nico,Male,717000,57001
16688,13-08-2023,Nicolas,Female,2780000,16001
16689,13-08-2023,Jake,Male,1110000,25000
16690,13-08-2023,James,Male,950000,16000
16691,13-08-2023,Jordan,Male,13500,26000
16692,13-08-2023,Abby,Male,1565000,33500
16693,13-08-2023,Jose,Male,990000,51000
16694,13-08-2023,Joseph,Male,623000,16000
16695,13-08-2023,Aisha,Male,13500,19000
16696,13-08-2023,Amaya,Male,13500,11000
16697,13-08-2023,Josue,Male,600000,22000
16698,13-08-2023,Juan,Male,485000,25001
16699,13-08-2023,Amelia,Female,13500,16000
16700,13-08-2023,Julien,Male,13500,9001
16701,14-08-2023,Maxime,Male,800000,41001
16702,14-08-2023,Charlotte,Male,625000,31001
16703,14-08-2023,Tom,Male,750500,19501
16704,14-08-2023,Theo,Male,688000,25001
16705,14-08-2023,Emilien,Male,705000,51001
16706,14-08-2023,Pierre,Male,720000,19001
16707,14-08-2023,Leane,Female,560000,20000
16708,14-08-2023,Noah,Female,480000,22000
16709,14-08-2023,Alice,Male,971000,14000
16710,14-08-2023,Estelle,Male,866000,41000
16711,14-08-2023,Angelina,Male,490000,17000
16712,14-08-2023,Anisa,Male,473000,20000
16713,14-08-2023,Isabelle,Male,350000,45000
16714,14-08-2023,Isla,Male,13500,14000
16715,14-08-2023,Ivy,Male,426500,35500
16716,14-08-2023,Jacqueline,Male,676000,34000
16717,14-08-2023,Alpha,Male,1100000,42000
16718,14-08-2023,Jane,Male,13500,26000
16719,14-08-2023,Jason,Male,13500,20000
16720,14-08-2023,Jay,Female,750000,20000
16721,14-08-2023,Jayden,Male,1140000,33000
16722,14-08-2023,Jeffrey,Male,13500,12000
16723,14-08-2023,Jeremy,Male,750000,9000
16724,14-08-2023,Jerry,Female,490500,38500
16725,14-08-2023,Amy,Male,13500,45000
16726,14-08-2023,Julius,Male,1220000,22001
16727,14-08-2023,Justin,Male,1250000,41001
16728,14-08-2023,Kaiden,Male,430000,75001
16729,14-08-2023,Luke,Male,1040000,13000
16730,14-08-2023,Manuel,Male,13500,42000
16731,15-08-2023,Lena,Male,755000,21001
16732,15-08-2023,Hana,Male,450000,18000
16733,15-08-2023,Kilian,Female,467000,15001
16734,15-08-2023,Matheo,Male,654000,17001
16735,15-08-2023,Mariah,Male,545000,49000
16736,15-08-2023,Bastien,Female,910000,26001
16737,15-08-2023,Marjorie,Male,1535000,44500
16738,15-08-2023,Lynda,Female,5000000,31001
16739,15-08-2023,Morgane,Male,1370000,39001
16740,15-08-2023,Juliette,Male,1230000,21001
16741,15-08-2023,Paule-Andree,Male,920000,75000
16742,15-08-2023,Ava,Female,1720000,25000
16743,15-08-2023,Enzo,Male,790000,41000
16744,15-08-2023,Aviva,Male,728000,25000
16745,15-08-2023,Brianna,Male,13500,23000
16746,15-08-2023,H,Female,13500,38000
16747,15-08-2023,Arnaud,Male,13500,16000
16748,15-08-2023,Clement,Male,720000,71000
16749,15-08-2023,Louis,Male,1120000,26000
16750,15-08-2023,Florian,Male,13500,21000
16751,15-08-2023,Hunter,Male,855000,44000
16752,15-08-2023,Lisa,Male,13500,31000
16753,15-08-2023,Jenna,Male,700000,13000
16754,15-08-2023,Emmett,Male,1070000,19000
16755,15-08-2023,Jordyn,Male,741000,12000
16756,15-08-2023,Josephine,Female,640000,35000
16757,15-08-2023,Julia,Female,688000,22000
16758,15-08-2023,Hersh,Female,430000,17000
16759,15-08-2023,Julianna,Male,532000,13000
16760,15-08-2023,Julie,Male,698000,62000
16761,15-08-2023,Jia,Male,931000,25000
16762,15-08-2023,John,Male,1000000,31000
16763,15-08-2023,Nikolas,Male,1875000,42501
16764,15-08-2023,Jonathan,Male,1200000,12000
16765,15-08-2023,Jordan,Male,987000,18001
16766,15-08-2023,Noam,Male,780000,16001
16767,15-08-2023,Joshua,Male,1426000,39601
16768,15-08-2023,Oliver,Female,488000,25001
16769,15-08-2023,Justin,Male,13500,14001
16770,15-08-2023,Kai,Male,1016000,31601
16771,15-08-2023,Marco,Female,1015000,69500
16772,15-08-2023,Marcos,Female,882500,14500
16773,15-08-2023,Marcus,Male,855000,57000
16774,15-08-2023,Mario,Male,832500,13500
16775,15-08-2023,Mark,Male,850000,16000
16776,15-08-2023,Marlon,Male,1080000,25001
16777,15-08-2023,Martin,Male,1170000,21001
16778,15-08-2023,Marvin,Male,927000,28001
16779,15-08-2023,Mason,Female,845000,9001
16780,15-08-2023,Mateo,Male,850000,14001
16781,16-08-2023,Bastien,Female,1118000,62801
16782,16-08-2023,Brooke,Male,510000,41000
16783,16-08-2023,Matthieu,Male,1520000,18001
16784,16-08-2023,Brielle,Male,1150000,25000
16785,16-08-2023,Axel,Male,1051500,69150
16786,16-08-2023,Brynn,Male,1175000,34500
16787,16-08-2023,Juliet,Male,687000,19000
16788,16-08-2023,Juliette,Male,670000,26000
16789,16-08-2023,June,Male,1000000,18000
16790,16-08-2023,Kevin,Male,910000,9001
16791,16-08-2023,Kingsley,Male,1385000,9500
16792,16-08-2023,Kyle,Male,13500,41001
16793,16-08-2023,Moises,Female,13500,41000
16794,16-08-2023,Nathan,Male,509000,15000
16795,16-08-2023,Nathaniel,Female,2400000,24000
16796,17-08-2023,Patrick,Female,550000,22000
16797,17-08-2023,Chloe,Male,1000000,27000
16798,17-08-2023,Kevin,Male,770000,11000
16799,17-08-2023,Lawrence,Female,905000,12001
16800,17-08-2023,Nelson,Male,380000,41000
16801,18-08-2023,Justine,Female,776500,26501
16802,18-08-2023,Elisa,Female,1210000,10001
16803,18-08-2023,Paul,Male,680000,42000
16804,18-08-2023,Audrey,Male,1375000,20501
16805,18-08-2023,Ines,Male,941000,24001
16806,18-08-2023,Lucie,Female,601000,54001
16807,18-08-2023,Camila,Male,1030000,82000
16808,18-08-2023,Hugo,Male,850000,26000
16809,18-08-2023,Camille,Male,888000,28000
16810,18-08-2023,Gabin,Male,1412000,18200
16811,18-08-2023,Maxence,Female,13500,31000
16812,18-08-2023,Claire,Male,597000,33000
16813,18-08-2023,Kaitlyn,Male,445000,12000
16814,18-08-2023,Kate,Male,730000,10000
16815,18-08-2023,Katherine,Female,600000,34000
16816,18-08-2023,Kayla,Male,725000,31000
16817,18-08-2023,Kyle,Male,875000,16000
16818,18-08-2023,Keira,Male,668000,15000
16819,18-08-2023,Parker,Male,13500,45000
16820,18-08-2023,Leon,Male,785000,27000
16821,18-08-2023,Liam,Male,901000,23000
16822,18-08-2023,Peter,Male,940000,15000
16823,18-08-2023,Salvatore,Male,13500,17000
16824,18-08-2023,Samir,Female,13500,26000
16825,18-08-2023,Neymar,Female,502000,13000
16826,18-08-2023,Nicholas,Male,13500,20000
16827,18-08-2023,Nicolas,Male,13500,14000
16828,18-08-2023,Noah,Male,13500,19000
16829,18-08-2023,Oliver,Male,430000,43000
16830,18-08-2023,Omar,Female,770000,16000
16831,19-08-2023,Raphael,Male,13500,26000
16832,19-08-2023,Maxence,Male,1380000,14001
16833,19-08-2023,Omnia,Male,1050000,24001
16834,19-08-2023,Vincent,Male,1400000,21000
16835,19-08-2023,Fabien,Male,290000,25000
16836,19-08-2023,Chany,Male,542000,42000
16837,19-08-2023,Kennedy,Male,328000,31000
16838,19-08-2023,Khloe,Male,543500,17500
16839,19-08-2023,Kira,Male,13500,22000
16840,19-08-2023,Luke,Male,639000,20001
16841,19-08-2023,Marcus,Male,605000,18001
16842,19-08-2023,Martin,Male,960000,16001
16843,19-08-2023,Anisha,Male,625000,21000
16844,19-08-2023,Pablo,Male,640000,33000
16845,19-08-2023,Anya,Male,456000,22001
16846,20-08-2023,Nicolas,Male,1305000,22501
16847,20-08-2023,Laurine,Male,782500,36500
16848,20-08-2023,Kylie,Male,1200000,14000
16849,20-08-2023,Mason,Male,725000,22000
16850,20-08-2023,Pedro,Male,602000,17000
16851,21-08-2023,Mauger,Male,1440000,21001
16852,21-08-2023,Nine,Male,13500,13001
16853,21-08-2023,Jeancarlos,Male,631000,25000
16854,21-08-2023,Shneur,Female,1200000,45000
16855,21-08-2023,Sholom,Male,1335000,34500
16856,21-08-2023,Bonhomme,Male,13500,21001
16857,21-08-2023,Ilona,Male,870000,10001
16858,21-08-2023,Megan,Male,2240000,18001
16859,21-08-2023,Manon,Male,1351000,60101
16860,21-08-2023,Antonin,Male,1350000,24001
16861,21-08-2023,Jeoffroy,Male,1190000,46001
16862,21-08-2023,Julie,Female,750000,23001
16863,21-08-2023,Jules,Female,601000,12000
16864,21-08-2023,Theo,Male,750000,21000
16865,21-08-2023,Clea,Male,626000,17000
16866,21-08-2023,Daphne,Male,13500,35000
16867,21-08-2023,Eloise,Male,13500,14000
16868,21-08-2023,Aude,Male,1000000,41000
16869,21-08-2023,Roxanne,Male,480500,45500
16870,21-08-2023,Jade,Male,431250,22250
16871,21-08-2023,Dehan,Male,555000,25000
16872,21-08-2023,Oceane,Male,825000,12000
16873,21-08-2023,Martins,Male,502500,26500
16874,21-08-2023,Saad,Female,580000,42000
16875,21-08-2023,Laila,Male,330000,19000
16876,21-08-2023,Lana,Male,846000,22000
16877,21-08-2023,Lara,Male,13500,45000
16878,21-08-2023,Laura,Male,1345000,19500
16879,21-08-2023,Lauren,Male,1802500,12250
16880,21-08-2023,Layan,Male,1520000,12000
16881,21-08-2023,Layla,Male,1625000,19500
16882,21-08-2023,Lazer,Male,13500,45000
16883,21-08-2023,Leah,Male,13500,51000
16884,21-08-2023,Leila,Female,13500,9000
16885,21-08-2023,Lena,Male,1055000,24500
16886,21-08-2023,Leora,Male,950000,31000
16887,21-08-2023,Sebastian,Male,451000,75001
16888,21-08-2023,Max,Female,985000,11000
16889,21-08-2023,Michael,Male,975000,31000
16890,21-08-2023,Miles,Female,1035000,26500
16891,21-08-2023,Mohamed,Female,805000,19000
16892,21-08-2023,Mohammad,Female,460000,31000
16893,21-08-2023,Mohammed,Male,800000,14000
16894,21-08-2023,Muhammad,Male,921000,24000
16895,21-08-2023,Nathan,Male,917000,12000
16896,21-08-2023,Nathaniel,Male,890000,14000
16897,21-08-2023,Nelson,Male,1008000,42800
16898,21-08-2023,Shalom,Female,1500000,17001
16899,21-08-2023,Peter,Female,1915000,12500
16900,21-08-2023,Preston,Female,485000,42000
16901,21-08-2023,Prince,Male,575000,21000
16902,21-08-2023,Rafael,Female,695000,39000
16903,21-08-2023,Randy,Female,13500,19000
16904,21-08-2023,Raul,Female,410000,26000
16905,21-08-2023,Raymond,Female,13500,43000
16906,21-08-2023,Ricardo,Male,495000,54000
16907,21-08-2023,Richard,Male,2000000,22000
16908,21-08-2023,Riley,Male,500000,71000
16909,21-08-2023,Robert,Female,690000,17000
16910,21-08-2023,Aria,Male,2260000,22000
16911,22-08-2023,Myriah,Male,1696000,22601
16912,22-08-2023,Sarah,Male,2105000,22501
16913,22-08-2023,Charles,Male,13500,17001
16914,22-08-2023,Florian,Male,13500,51001
16915,22-08-2023,Matthias,Male,13500,25001
16916,22-08-2023,Lisa,Male,1028000,39801
16917,22-08-2023,Lana,Male,678000,20001
16918,22-08-2023,Lenaelle,Male,951000,43001
16919,22-08-2023,Delilah,Male,625500,22500
16920,22-08-2023,Elle,Male,13500,44000
16921,22-08-2023,Ellie,Male,920000,27000
16922,22-08-2023,Damien,Male,1366000,19600
16923,22-08-2023,Ballein,Female,2100000,26000
16924,22-08-2023,Malory,Male,1825000,20500
16925,22-08-2023,Vantard,Male,2567500,28750
16926,22-08-2023,Elodie,Male,13500,43000
16927,22-08-2023,Lia,Male,1100000,14000
16928,22-08-2023,Liana,Male,1250000,46000
16929,22-08-2023,Liba,Female,615000,16000
16930,22-08-2023,Libby,Female,668000,23000
16931,22-08-2023,Lila,Male,953000,17000
16932,22-08-2023,Pinchas,Male,1250000,27000
16933,22-08-2023,Lilian,Male,603000,9000
16934,22-08-2023,Liliana,Male,940000,43000
16935,22-08-2023,Noah,Male,1130000,61001
16936,22-08-2023,Shaul,Male,13500,20001
16937,22-08-2023,Oscar,Male,1035000,25500
16938,22-08-2023,Owen,Male,920000,17000
16939,22-08-2023,Shaya,Male,500000,16000
16940,22-08-2023,Peter,Male,825000,22000
16941,22-08-2023,Rayan,Male,800000,45000
16942,22-08-2023,Simon,Male,347000,28000
16943,22-08-2023,Rodrigo,Male,1891000,24100
16944,22-08-2023,Roman,Female,1000000,19000
16945,22-08-2023,Romeo,Male,2000000,20000
16946,22-08-2023,Ronald,Male,2220000,12000
16947,22-08-2023,Ruben,Male,13500,22000
16948,22-08-2023,Ariana,Male,1130000,29000
16949,22-08-2023,Ariel,Male,720000,24000
16950,22-08-2023,Santiago,Male,2000000,19000
16951,23-08-2023,Archimbaud,Male,13500,27001
16952,23-08-2023,Theo,Male,1720000,28001
16953,23-08-2023,Romain,Male,1610000,44001
16954,23-08-2023,Alexandra,Female,398000,31001
16955,23-08-2023,Romane,Male,960000,19001
16956,23-08-2023,Kylia,Male,380000,26001
16957,23-08-2023,Celine,Male,932000,69001
16958,23-08-2023,Thomas,Male,1400000,22001
16959,23-08-2023,Nelson,Male,1230000,21001
16960,23-08-2023,Azad,Male,1190000,21001
16961,23-08-2023,Isis,Female,13500,25000
16962,23-08-2023,Melinda,Male,13500,17001
16963,23-08-2023,Lola,Male,725000,60001
16964,23-08-2023,Carla,Male,635000,27001
16965,23-08-2023,Alexis,Male,790000,21001
16966,23-08-2023,Mateo,Male,1550000,29001
16967,23-08-2023,Chatrley,Female,726000,25000
16968,23-08-2023,Aymeric,Male,600000,12000
16969,23-08-2023,Vernoux,Male,13500,39000
16970,23-08-2023,Cognac,Male,13500,60000
16971,23-08-2023,Vieira,Male,1700000,27000
16972,23-08-2023,Gracio,Male,1150000,36000
16973,23-08-2023,Jordan,Female,13500,21001
16974,23-08-2023,Jordyn,Male,1172000,15201
16975,23-08-2023,Josephine,Male,1360000,12000
16976,23-08-2023,Esther,Male,13500,21000
16977,23-08-2023,Judy,Male,975000,62000
16978,23-08-2023,Julia,Male,1310000,43000
16979,23-08-2023,Juliana,Male,830000,19000
16980,23-08-2023,Jade,Female,13500,42000
16981,23-08-2023,Julie,Male,13500,18000
16982,23-08-2023,Jaliyah,Male,2100000,26000
16983,23-08-2023,Lillian,Male,1550000,33000
16984,23-08-2023,Lilly,Male,500000,12000
16985,23-08-2023,Lily,Male,450000,25000
16986,23-08-2023,Pinchus,Male,986000,26000
16987,23-08-2023,Flavie,Male,13500,28000
16988,23-08-2023,Naofel,Male,1175000,21500
16989,23-08-2023,Livia,Male,13500,9000
16990,23-08-2023,Lola,Male,1060000,75000
16991,23-08-2023,Louisa,Male,917000,11000
16992,23-08-2023,Lucia,Male,392500,26500
16993,23-08-2023,Lucy,Male,1320000,16000
16994,23-08-2023,Bastiem,Male,1975000,22500
16995,23-08-2023,Lydia,Female,985000,26000
16996,23-08-2023,Laurenciane,Male,580000,33000
16997,23-08-2023,Mackenzie,Male,885000,31000
16998,23-08-2023,Madeleine,Male,13500,69000
16999,23-08-2023,Richard,Male,240000,62000
17000,23-08-2023,Ricky,Male,1105000,22500
17001,23-08-2023,Solomon,Male,875000,22000
17002,23-08-2023,Ada,Male,570000,19000
17003,23-08-2023,Samuel,Male,900000,16000
17004,23-08-2023,Sean,Female,930000,57000
17005,23-08-2023,Sebastian,Male,962000,62000
17006,23-08-2023,Shawn,Male,800000,69000
17007,23-08-2023,Simon,Female,862000,20000
17008,23-08-2023,Stanley,Female,863000,28000
17009,23-08-2023,Steven,Female,850000,16000
17010,23-08-2023,Annabelle,Male,1925000,19500
17011,23-08-2023,Tenzin,Female,13500,11000
17012,23-08-2023,Terry,Female,760000,22000
17013,23-08-2023,Thomas,Male,710000,22000
17014,23-08-2023,Timothy,Male,920000,22000
17015,23-08-2023,Saul,Male,500000,21000
17016,23-08-2023,Avery,Male,670000,22000
17017,23-08-2023,Brianna,Male,13500,26000
17018,23-08-2023,Sergio,Male,465000,20000
17019,23-08-2023,Skyler,Male,616000,14000
17020,23-08-2023,Stephen,Female,211000,51000
17021,23-08-2023,Steve,Male,875000,31000
17022,23-08-2023,Steven,Female,440000,19000
17023,23-08-2023,Thomas,Female,1110000,13000
17024,23-08-2023,Erica,Male,3705000,75501
17025,23-08-2023,Tyler,Female,527000,32000
